,Unnamed: 0,exitage,workclass,fnlwgt,educationType,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
3408,18243,50,Private,147629,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,15024,0,45,United-States,>50K
3409,4256,28,Private,300915,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1902,43,United-States,>50K
3410,37348,35,Private,272476,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,1,Female,0,0,35,United-States,>50K
3411,38259,41,Local-gov,34987,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
3412,32138,68,Self-emp-not-inc,211584,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
3413,23542,36,Private,129573,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,1,Male,0,0,60,United-States,>50K
3414,45190,41,Private,182303,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
3415,46473,32,Private,318647,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,48,United-States,>50K
3416,19449,31,Private,111567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,70,United-States,>50K
3417,5009,56,Private,67153,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,United-States,>50K
3418,39663,39,Private,375452,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,1,Female,15024,0,48,United-States,>50K
3419,41790,62,Private,213321,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3420,35783,32,Private,208180,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,1,Female,0,0,24,United-States,>50K
3421,44039,44,Private,165815,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,United-States,>50K
3422,45688,47,Private,583755,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,Male,0,0,40,United-States,>50K
3423,2063,38,Private,212252,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,1,Female,0,0,50,United-States,>50K
3424,22723,55,Private,334308,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,30,United-States,>50K
3425,30364,54,Private,155233,Bachelors,13,Never-married,Adm-clerical,Not-in-family,1,Female,14084,0,40,United-States,>50K
3426,32064,43,Federal-gov,211763,Doctorate,16,Separated,Prof-specialty,Unmarried,0,Female,0,0,24,United-States,>50K
3427,19817,49,State-gov,183710,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
3428,3796,54,Private,32454,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,60,United-States,>50K
3429,30435,47,Self-emp-not-inc,265097,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,45,United-States,>50K
3430,42773,26,Private,176795,Bachelors,13,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,>50K
3431,42708,38,Self-emp-not-inc,239045,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3432,47804,49,Local-gov,405309,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3433,32563,38,Private,108726,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3434,4029,37,Private,280966,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,1,Male,0,0,40,United-States,>50K
3435,32407,50,Private,31621,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3436,25546,59,Self-emp-not-inc,181070,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,England,>50K
3437,1497,49,Private,28171,Masters,14,Married-civ-spouse,Protective-serv,Husband,1,Male,15024,0,78,United-States,>50K
3438,34010,38,Private,137707,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,1,Female,0,0,40,United-States,>50K
3439,35719,58,?,266792,Some-college,10,Married-civ-spouse,?,Husband,1,Male,99999,0,40,United-States,>50K
3440,31902,41,Private,208470,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3441,33925,61,?,139391,Some-college,10,Married-civ-spouse,?,Husband,1,Male,99999,0,30,United-States,>50K
3442,31152,40,Self-emp-not-inc,93793,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,50,United-States,>50K
3443,28063,48,Local-gov,328610,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
3444,31103,35,Private,200153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
3445,2286,47,Private,145636,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,>50K
3446,29020,58,Private,27385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,United-States,>50K
3447,33505,46,Federal-gov,219967,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3448,40482,52,Local-gov,186117,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,56,United-States,>50K
3449,47962,43,Private,266324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,1902,99,United-States,>50K
3450,8778,46,Private,53540,Some-college,10,Divorced,Prof-specialty,Not-in-family,0,Female,0,0,40,United-States,>50K
3451,750,41,Federal-gov,46366,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,0,Female,0,0,50,United-States,>50K
3452,5013,48,Self-emp-inc,106232,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,99999,0,48,United-States,>50K
3453,24977,33,Private,196385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,37,United-States,>50K
3454,17929,35,Private,119272,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,55,United-States,>50K
3455,2907,44,Private,230478,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,1,Male,0,0,60,United-States,>50K
3456,19056,49,State-gov,133917,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,Male,0,1902,60,?,>50K
3457,35174,53,Local-gov,197054,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3458,43127,36,Private,32334,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,50,United-States,>50K
3459,5499,43,Private,162887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,Male,0,0,40,United-States,>50K
3460,1960,36,Private,141584,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3461,46392,41,Federal-gov,219155,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,India,>50K
3462,45200,58,Private,94429,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3463,43566,48,Private,83444,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,1,Male,7298,0,40,United-States,>50K
3464,18107,22,Self-emp-not-inc,202920,HS-grad,9,Never-married,Prof-specialty,Unmarried,1,Female,99999,0,40,Dominican-Republic,>50K
3465,13862,53,Self-emp-not-inc,263439,Assoc-voc,11,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
3466,1330,29,Private,109494,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,5178,0,45,United-States,>50K
3467,38175,31,Private,144949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3468,42192,37,Self-emp-inc,190759,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,60,United-States,>50K
3469,26908,37,Self-emp-not-inc,241463,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,1848,65,United-States,>50K
3470,13748,45,Local-gov,310260,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3471,29732,40,State-gov,86912,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3472,39701,55,Private,98361,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,15024,0,55,United-States,>50K
3473,36505,37,Private,189878,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3474,39752,32,Private,340917,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Male,0,0,50,United-States,>50K
3475,38077,40,Self-emp-not-inc,243636,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
3476,22347,47,Local-gov,56482,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,Male,7688,0,50,United-States,>50K
3477,8063,35,Private,65876,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,42,United-States,>50K
3478,32755,54,Self-emp-not-inc,83311,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,30,United-States,>50K
3479,25465,32,Private,134737,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,99999,0,50,United-States,>50K
3480,30878,38,Private,187999,Bachelors,13,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,45,United-States,>50K
3481,37471,42,Local-gov,213019,Masters,14,Never-married,Prof-specialty,Not-in-family,1,Female,0,0,40,United-States,>50K
3482,28364,56,Private,314727,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,35,United-States,>50K
3483,17781,37,Self-emp-inc,395831,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,80,United-States,>50K
3484,40731,35,Private,77146,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,45,United-States,>50K
3485,8651,36,Private,101192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3486,3562,38,Private,126675,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3487,5058,51,Private,143822,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
3488,40887,47,Private,267205,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,60,?,>50K
3489,42143,48,Self-emp-not-inc,353012,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,1902,40,United-States,>50K
3490,28741,32,Private,180799,Some-college,10,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,60,United-States,>50K
3491,8036,32,Private,26803,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
3492,37628,30,Private,196385,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,15024,0,35,United-States,>50K
3493,14119,41,Private,220109,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,55,United-States,>50K
3494,42695,57,Self-emp-inc,376230,Masters,14,Married-civ-spouse,Sales,Husband,1,Male,99999,0,40,United-States,>50K
3495,18479,50,Private,137253,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,>50K
3496,33632,49,Federal-gov,195437,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,60,United-States,>50K
3497,9395,35,Private,102178,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,48,United-States,>50K
3498,34762,44,Private,224658,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,45,United-States,>50K
3499,14035,46,Private,118714,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,7298,0,40,United-States,>50K
3500,44959,33,Private,263561,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,60,United-States,>50K
3501,16930,30,State-gov,169496,Bachelors,13,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,40,United-States,>50K
3502,3985,60,Private,124198,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,4386,0,84,United-States,>50K
3503,22942,51,Federal-gov,306784,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,4386,0,40,United-States,>50K
3504,31991,30,Self-emp-not-inc,455995,11th,7,Never-married,Craft-repair,Not-in-family,1,Male,0,0,45,United-States,>50K
3505,40846,49,State-gov,122066,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
3506,48652,49,Self-emp-not-inc,111959,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,Scotland,>50K
3507,17417,46,Self-emp-not-inc,246212,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,45,United-States,>50K
3508,8286,54,Self-emp-not-inc,99902,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,Ireland,>50K
3509,9349,61,Local-gov,77072,11th,7,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3510,44894,37,Private,19899,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,15024,0,45,United-States,>50K
3511,5196,36,Private,177154,Assoc-voc,11,Never-married,Tech-support,Not-in-family,1,Male,0,0,40,United-States,>50K
3512,9983,25,Private,250038,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
3513,13728,53,Self-emp-not-inc,187830,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,7688,0,35,United-States,>50K
3514,18918,33,Private,118941,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,40,United-States,>50K
3515,34585,41,Private,32121,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,>50K
3516,33719,51,Federal-gov,97934,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,1,Male,5178,0,40,United-States,>50K
3517,46901,63,Private,181929,HS-grad,9,Widowed,Exec-managerial,Unmarried,1,Male,0,0,50,United-States,>50K
3518,1151,38,Private,154541,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,1,Male,4386,0,40,United-States,>50K
3519,5045,31,Private,118941,Some-college,10,Never-married,Exec-managerial,Not-in-family,1,Female,0,0,40,United-States,>50K
3520,28960,48,Private,267912,Bachelors,13,Never-married,Other-service,Not-in-family,1,Male,0,0,50,Mexico,>50K
3521,21155,50,Private,184424,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,1902,38,United-States,>50K
3522,23952,47,Private,30840,Masters,14,Divorced,Prof-specialty,Not-in-family,1,Male,0,0,40,United-States,>50K
3523,44979,48,Private,254291,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3524,11216,43,Private,115932,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
3525,16348,53,Private,169846,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,>50K
3526,22794,29,Private,280344,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,40,United-States,>50K
3527,39359,50,Private,43764,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,15024,0,50,United-States,>50K
3528,36853,35,Private,202027,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,1,Male,7298,0,35,United-States,>50K
3529,27615,59,?,188070,Masters,14,Married-civ-spouse,?,Husband,1,Male,0,0,35,United-States,>50K
3530,42308,33,Private,348592,HS-grad,9,Never-married,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,>50K
3531,25082,58,Private,163113,HS-grad,9,Widowed,Sales,Not-in-family,1,Female,0,0,35,United-States,>50K
3532,34956,30,Self-emp-not-inc,166961,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,20,United-States,>50K
3533,40306,40,Local-gov,290660,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,1,Male,8614,0,50,United-States,>50K
3534,29495,34,Private,208043,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,1,Male,7298,0,45,United-States,>50K
3535,46148,47,Private,158451,Masters,14,Married-civ-spouse,Prof-specialty,Wife,1,Female,0,0,2,United-States,>50K
3536,25421,77,?,28678,Masters,14,Married-civ-spouse,?,Husband,1,Male,9386,0,6,United-States,>50K
3537,45227,56,Private,282023,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3538,39322,34,Private,198265,Some-college,10,Married-civ-spouse,Tech-support,Husband,1,Male,3103,0,40,United-States,>50K
3539,25220,40,Private,221172,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,50,United-States,>50K
3540,34699,35,Private,401930,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,1887,42,United-States,>50K
3541,10369,34,Private,191957,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,Male,0,0,40,United-States,>50K
3542,43968,54,Private,182187,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,0,Male,15024,0,38,Jamaica,>50K
3543,29118,69,State-gov,203072,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3544,22206,57,Self-emp-not-inc,437281,Some-college,10,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,38,United-States,>50K
3545,36177,42,?,212206,Masters,14,Married-civ-spouse,?,Wife,1,Female,0,1887,48,United-States,>50K
3546,8144,35,Private,190297,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,1977,65,United-States,>50K
3547,24681,26,Private,164488,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Male,13550,0,50,United-States,>50K
3548,4231,64,State-gov,143880,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3549,2148,46,Private,169711,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3550,36566,70,Self-emp-inc,272896,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3551,31951,31,Private,145139,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3552,32981,53,Private,254285,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3553,27096,37,Federal-gov,93225,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,1,Male,7688,0,40,United-States,>50K
3554,3110,41,Federal-gov,350387,Masters,14,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,60,India,>50K
3555,8894,40,Private,173001,Some-college,10,Married-civ-spouse,Tech-support,Own-child,1,Female,0,1902,40,United-States,>50K
3556,39453,37,Private,415500,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,Male,0,0,40,United-States,>50K
3557,14414,29,Private,142712,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3558,47121,53,Private,55861,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3559,6546,40,Private,219164,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,Male,5178,0,40,United-States,>50K
3560,48179,47,Private,148995,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,2415,60,United-States,>50K
3561,18658,54,Private,181132,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,England,>50K
3562,18991,50,Private,92079,Some-college,10,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,45,United-States,>50K
3563,10049,49,Self-emp-not-inc,181717,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,7,United-States,>50K
3564,36413,48,Federal-gov,215389,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,Male,0,0,40,United-States,>50K
3565,16668,44,Private,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,2415,6,United-States,>50K
3566,14950,45,Private,243743,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,>50K
3567,24640,35,Private,36214,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,4386,0,47,United-States,>50K
3568,46817,28,Federal-gov,163862,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,5178,0,40,United-States,>50K
3569,48195,50,Private,301024,Bachelors,13,Separated,Sales,Not-in-family,1,Male,0,0,40,United-States,>50K
3570,7335,37,Private,188763,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
3571,14077,50,Local-gov,166423,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,>50K
3572,23484,40,Self-emp-not-inc,238574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,55,United-States,>50K
3573,25331,44,Private,174283,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3574,2903,42,Private,38389,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
3575,992,59,Self-emp-inc,77816,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,99999,0,40,United-States,>50K
3576,14686,46,Private,186539,HS-grad,9,Divorced,Craft-repair,Other-relative,1,Male,0,0,48,United-States,>50K
3577,23745,27,Local-gov,230885,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,45,United-States,>50K
3578,22946,39,Local-gov,177907,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,1,Male,0,1887,40,United-States,>50K
3579,16732,45,Self-emp-inc,197332,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,55,United-States,>50K
3580,14978,67,Private,188903,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3581,41752,43,Private,117158,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,45,United-States,>50K
3582,29627,36,Self-emp-not-inc,129150,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,50,United-States,>50K
3583,23643,34,Private,182274,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,1887,40,United-States,>50K
3584,7741,56,Private,47392,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,40,United-States,>50K
3585,39030,65,Private,105491,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,99999,0,40,United-States,>50K
3586,19434,56,Federal-gov,130454,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3587,23976,51,Private,204304,Some-college,10,Divorced,Exec-managerial,Not-in-family,1,Female,0,0,50,United-States,>50K
3588,14446,57,Private,80149,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,1977,40,Germany,>50K
3589,31630,46,Federal-gov,341762,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,7688,0,45,United-States,>50K
3590,32938,34,Self-emp-not-inc,319165,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,>50K
3591,1483,28,Private,278552,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,60,United-States,>50K
3592,23235,47,Local-gov,121124,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
3593,4670,51,Private,88856,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,2415,40,United-States,>50K
3594,37495,47,Federal-gov,44257,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,1,Male,0,0,60,United-States,>50K
3595,21181,33,Private,196266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3596,32320,45,Local-gov,311080,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,>50K
3597,38569,54,Federal-gov,114674,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,>50K
3598,9186,32,State-gov,27051,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,52,United-States,>50K
3599,11473,36,Private,241306,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,>50K
3600,16194,32,Private,196125,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,>50K
3601,47872,72,?,108796,Prof-school,15,Married-civ-spouse,?,Husband,1,Male,0,0,40,United-States,>50K
3602,35191,41,Private,428499,11th,7,Married-civ-spouse,Craft-repair,Husband,1,Male,0,1485,50,United-States,>50K
3603,14382,51,State-gov,42901,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,70,United-States,>50K
3604,22765,54,Federal-gov,51048,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,40,United-States,>50K
3605,1442,37,Private,114591,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,1,Female,0,0,50,United-States,>50K
3606,3733,77,State-gov,267799,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,1,Male,0,0,4,United-States,>50K
3607,38257,34,Self-emp-not-inc,192259,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
3608,45679,42,Private,344572,HS-grad,9,Divorced,Exec-managerial,Not-in-family,1,Female,0,0,40,United-States,>50K
3609,10935,50,Self-emp-inc,193720,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,70,Greece,>50K
3610,34366,44,Private,207578,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,35,United-States,>50K
3611,45955,27,Private,107812,Bachelors,13,Married-civ-spouse,Sales,Other-relative,1,Male,0,0,40,United-States,>50K
3612,21712,51,Private,143741,Some-college,10,Married-civ-spouse,Other-service,Wife,1,Female,0,0,40,United-States,>50K
3613,6164,33,Private,264554,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,45,United-States,>50K
3614,42331,33,Private,189368,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,Male,0,0,40,United-States,>50K
3615,3783,44,Private,101563,Masters,14,Divorced,Exec-managerial,Unmarried,1,Male,7430,0,45,United-States,>50K
3616,36723,30,Private,167990,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,60,United-States,>50K
3617,26276,38,Private,80303,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,60,United-States,>50K
3618,10735,90,Local-gov,188242,HS-grad,9,Never-married,Craft-repair,Own-child,1,Male,11678,0,40,United-States,>50K
3619,25217,30,Private,205950,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,>50K
3620,28905,63,Self-emp-inc,110890,Masters,14,Divorced,Prof-specialty,Not-in-family,1,Male,0,0,70,United-States,>50K
3621,24508,31,Private,433788,Some-college,10,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,>50K
3622,26138,61,Self-emp-not-inc,96073,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,England,>50K
3623,44204,32,Private,126132,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,15024,0,50,United-States,>50K
3624,6244,32,Private,181091,Bachelors,13,Never-married,Sales,Own-child,1,Male,13550,0,35,United-States,>50K
3625,5392,41,Self-emp-inc,60414,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,99,United-States,>50K
